I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
                     devops_engineer_interview.txt         0.084154          1
            computer_vision_engineer_interview.txt         0.082476          2
                     cloud_architect_interview.txt         0.068903          3
                   robotics_engineer_interview.txt         0.067843          4
natural_language_processing_engineer_interview.txt         0.062595          5
                full_stack_developer_interview.txt         0.061532          6
                  petroleum_engineer_interview.txt         0.061507          7
                       data_engineer_interview.txt         0.060818          8
              manufacturing_engineer_interview.txt         0.060752          9
               network_administrator_interview.txt         0.059533         10
               ai_software_developer_interview.txt         0.058726         11
              environmental_engineer_interview.txt         0.058179         12
                     safety_engineer_interview.txt         0.058057         13
                   chemical_engineer_interview.txt         0.057433         14
                    nuclear_engineer_interview.txt         0.057200         15
           machine_learning_engineer_interview.txt         0.056884         16
                          astronomer_interview.txt         0.056604         17
                      microbiologist_interview.txt         0.056435         18
                           physicist_interview.txt         0.056040         19
                     mining_engineer_interview.txt         0.055851         20
                        ai_professor_interview.txt         0.055547         21
                           architect_interview.txt         0.054761         22
                 mechanical_engineer_interview.txt         0.054529         23
                   marketing_manager_interview.txt         0.054480         24
            water_resources_engineer_interview.txt         0.054295         25
                         ai_ethicist_interview.txt         0.054115         26
              database_administrator_interview.txt         0.053574         27
                      game_developer_interview.txt         0.053464         28
                  aerospace_engineer_interview.txt         0.052842         29
                      data_scientist_interview.txt         0.052647         30
                          geneticist_interview.txt         0.052597         31
                   backend_developer_interview.txt         0.051646         32
                        veterinarian_interview.txt         0.051562         33
               geotechnical_engineer_interview.txt         0.051548         34
                        psychologist_interview.txt         0.051403         35
                construction_manager_interview.txt         0.051396         36
                           biologist_interview.txt         0.050590         37
                      shop_assistant_interview.txt         0.050508         38
                 structural_engineer_interview.txt         0.050312         39
                  materials_engineer_interview.txt         0.050234         40
               logistics_coordinator_interview.txt         0.050121         41
                 industrial_engineer_interview.txt         0.050110         42
                  physical_therapist_interview.txt         0.050062         43
              procurement_specialist_interview.txt         0.049671         44
                          it_manager_interview.txt         0.049123         45
                 biomedical_engineer_interview.txt         0.048664         46
                      neuroscientist_interview.txt         0.048502         47
                 electrical_engineer_interview.txt         0.048431         48
             transportation_engineer_interview.txt         0.048224         49
                          no_persona_interview.txt         0.047797         50
                     product_manager_interview.txt         0.047274         51
                       meteorologist_interview.txt         0.046745         52
                system_administrator_interview.txt         0.046601         53
                     project_manager_interview.txt         0.046423         54
                     marine_engineer_interview.txt         0.045933         55
         public_relations_specialist_interview.txt         0.045266         56
       business_intelligence_analyst_interview.txt         0.043569         57
