I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
                          astronomer_interview.txt         0.034031          1
               ai_software_developer_interview.txt         0.033800          2
            computer_vision_engineer_interview.txt         0.032934          3
                   chemical_engineer_interview.txt         0.032719          4
           machine_learning_engineer_interview.txt         0.030770          5
                           geologist_interview.txt         0.030689          6
                  petroleum_engineer_interview.txt         0.030018          7
                           biologist_interview.txt         0.029957          8
                       data_engineer_interview.txt         0.029900          9
                           physicist_interview.txt         0.029600         10
                 biomedical_engineer_interview.txt         0.029510         11
                             chemist_interview.txt         0.029372         12
                  aerospace_engineer_interview.txt         0.029361         13
                   robotics_engineer_interview.txt         0.029325         14
                   backend_developer_interview.txt         0.029073         15
                      retail_manager_interview.txt         0.028801         16
                 mechanical_engineer_interview.txt         0.028544         17
                     cloud_architect_interview.txt         0.028254         18
              manufacturing_engineer_interview.txt         0.028063         19
       business_intelligence_analyst_interview.txt         0.027705         20
                     devops_engineer_interview.txt         0.027475         21
               logistics_coordinator_interview.txt         0.027355         22
                        ai_professor_interview.txt         0.026965         23
                 structural_engineer_interview.txt         0.026691         24
                  materials_engineer_interview.txt         0.025913         25
                full_stack_developer_interview.txt         0.025701         26
                       meteorologist_interview.txt         0.025514         27
                     mining_engineer_interview.txt         0.025434         28
               geotechnical_engineer_interview.txt         0.025309         29
                          it_manager_interview.txt         0.025133         30
                          geneticist_interview.txt         0.025118         31
                     cto_of_a_fintec_interview.txt         0.024966         32
natural_language_processing_engineer_interview.txt         0.024628         33
                      data_scientist_interview.txt         0.024500         34
              database_administrator_interview.txt         0.024447         35
             transportation_engineer_interview.txt         0.024193         36
             human_resources_manager_interview.txt         0.024099         37
                   financial_analyst_interview.txt         0.024015         38
               network_administrator_interview.txt         0.023761         39
                           architect_interview.txt         0.023595         40
              environmental_engineer_interview.txt         0.023455         41
            fire_protection_engineer_interview.txt         0.023437         42
                      neuroscientist_interview.txt         0.023303         43
