I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
natural_language_processing_engineer_interview.txt         0.035337          1
                       data_engineer_interview.txt         0.035085          2
               geotechnical_engineer_interview.txt         0.031926          3
                      civil_engineer_interview.txt         0.031767          4
              environmental_engineer_interview.txt         0.031268          5
               ai_software_developer_interview.txt         0.030838          6
              database_administrator_interview.txt         0.030464          7
                      data_scientist_interview.txt         0.030200          8
            computer_vision_engineer_interview.txt         0.030002          9
           machine_learning_engineer_interview.txt         0.029898         10
                          no_persona_interview.txt         0.029284         11
                     devops_engineer_interview.txt         0.028682         12
                    nuclear_engineer_interview.txt         0.028638         13
                          astronomer_interview.txt         0.028434         14
                   chemical_engineer_interview.txt         0.028418         15
                system_administrator_interview.txt         0.028323         16
                     safety_engineer_interview.txt         0.027938         17
                 structural_engineer_interview.txt         0.027906         18
                  operations_manager_interview.txt         0.027811         19
              manufacturing_engineer_interview.txt         0.027666         20
                             chemist_interview.txt         0.026962         21
                   warehouse_manager_interview.txt         0.026936         22
                  petroleum_engineer_interview.txt         0.026917         23
               network_administrator_interview.txt         0.026904         24
                  materials_engineer_interview.txt         0.026843         25
                 industrial_engineer_interview.txt         0.026795         26
                   backend_developer_interview.txt         0.026737         27
       business_intelligence_analyst_interview.txt         0.026653         28
                 electrical_engineer_interview.txt         0.026581         29
                      microbiologist_interview.txt         0.026405         30
                           biologist_interview.txt         0.026373         31
                   financial_analyst_interview.txt         0.026288         32
                supply_chain_manager_interview.txt         0.026016         33
                      shop_assistant_interview.txt         0.025742         34
             transportation_engineer_interview.txt         0.025739         35
                   robotics_engineer_interview.txt         0.025632         36
                     mining_engineer_interview.txt         0.025579         37
                 biomedical_engineer_interview.txt         0.025567         38
                       meteorologist_interview.txt         0.025531         39
                     product_manager_interview.txt         0.025526         40
                           physicist_interview.txt         0.025495         41
                           geologist_interview.txt         0.025473         42
                    speech_therapist_interview.txt         0.025349         43
                     cloud_architect_interview.txt         0.024931         44
                      neuroscientist_interview.txt         0.024663         45
                          geneticist_interview.txt         0.024569         46
                          it_manager_interview.txt         0.024384         47
               agricultural_engineer_interview.txt         0.024245         48
             human_resources_manager_interview.txt         0.024222         49
                     project_manager_interview.txt         0.024205         50
                       sales_manager_interview.txt         0.023576         51
