I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
                     devops_engineer_interview.txt         0.078140          1
            computer_vision_engineer_interview.txt         0.077591          2
                   robotics_engineer_interview.txt         0.068885          3
                     cloud_architect_interview.txt         0.065218          4
                  petroleum_engineer_interview.txt         0.059877          5
                full_stack_developer_interview.txt         0.059558          6
              environmental_engineer_interview.txt         0.058179          7
                       data_engineer_interview.txt         0.058091          8
natural_language_processing_engineer_interview.txt         0.058075          9
                   chemical_engineer_interview.txt         0.055571         10
               network_administrator_interview.txt         0.055381         11
              manufacturing_engineer_interview.txt         0.055087         12
                      microbiologist_interview.txt         0.054628         13
                           physicist_interview.txt         0.054299         14
                     safety_engineer_interview.txt         0.054044         15
                          astronomer_interview.txt         0.053430         16
               ai_software_developer_interview.txt         0.053128         17
                     mining_engineer_interview.txt         0.053062         18
                    nuclear_engineer_interview.txt         0.052959         19
           machine_learning_engineer_interview.txt         0.052630         20
                          geneticist_interview.txt         0.052597         21
                 mechanical_engineer_interview.txt         0.052297         22
                           architect_interview.txt         0.051876         23
            water_resources_engineer_interview.txt         0.051864         24
                      game_developer_interview.txt         0.051657         25
                        ai_professor_interview.txt         0.051648         26
               geotechnical_engineer_interview.txt         0.051548         27
                         ai_ethicist_interview.txt         0.051535         28
                      data_scientist_interview.txt         0.050969         29
                   marketing_manager_interview.txt         0.050595         30
                           biologist_interview.txt         0.050590         31
                  aerospace_engineer_interview.txt         0.049631         32
                 structural_engineer_interview.txt         0.049451         33
                  materials_engineer_interview.txt         0.049357         34
                 biomedical_engineer_interview.txt         0.048664         35
                construction_manager_interview.txt         0.048649         36
                 industrial_engineer_interview.txt         0.048323         37
                  physical_therapist_interview.txt         0.048184         38
              database_administrator_interview.txt         0.047627         39
                        psychologist_interview.txt         0.047388         40
             transportation_engineer_interview.txt         0.047131         41
                   backend_developer_interview.txt         0.046897         42
                        veterinarian_interview.txt         0.046865         43
                       meteorologist_interview.txt         0.046745         44
                 electrical_engineer_interview.txt         0.046539         45
              procurement_specialist_interview.txt         0.046376         46
                          it_manager_interview.txt         0.046184         47
               logistics_coordinator_interview.txt         0.046168         48
                          no_persona_interview.txt         0.045906         49
                     product_manager_interview.txt         0.045533         50
                      shop_assistant_interview.txt         0.045156         51
                      neuroscientist_interview.txt         0.045029         52
         public_relations_specialist_interview.txt         0.043079         53
                system_administrator_interview.txt         0.042639         54
                             barista_interview.txt         0.042235         55
                     marine_engineer_interview.txt         0.041767         56
                    speech_therapist_interview.txt         0.041457         57
                             dentist_interview.txt         0.041147         58
                social_media_manager_interview.txt         0.040699         59
   software_quality_assurance_tester_interview.txt         0.040662         60
                mobile_app_developer_interview.txt         0.040371         61
                   financial_analyst_interview.txt         0.040280         62
                supply_chain_manager_interview.txt         0.040177         63
                  operations_manager_interview.txt         0.040004         64
                     project_manager_interview.txt         0.039922         65
       business_intelligence_analyst_interview.txt         0.039458         66
                              doctor_interview.txt         0.039188         67
                      content_writer_interview.txt         0.039182         68
                      civil_engineer_interview.txt         0.039026         69
             environmental_scientist_interview.txt         0.039024         70
                          pharmacist_interview.txt         0.038946         71
               professor_of_classics_interview.txt         0.037970         72
                           geologist_interview.txt         0.037606         73
                        travel_agent_interview.txt         0.037587         74
