I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
            computer_vision_engineer_interview.txt         0.101498          1
                     devops_engineer_interview.txt         0.097064          2
            fire_protection_engineer_interview.txt         0.088025          3
           machine_learning_engineer_interview.txt         0.084712          4
natural_language_processing_engineer_interview.txt         0.084654          5
                   robotics_engineer_interview.txt         0.083060          6
                          it_manager_interview.txt         0.082247          7
                     cloud_architect_interview.txt         0.082140          8
                          astronomer_interview.txt         0.080697          9
                       data_engineer_interview.txt         0.078667         10
                      civil_engineer_interview.txt         0.077981         11
                   backend_developer_interview.txt         0.077333         12
              environmental_engineer_interview.txt         0.077109         13
                 mechanical_engineer_interview.txt         0.076892         14
                      data_scientist_interview.txt         0.076760         15
                           physicist_interview.txt         0.076620         16
               ai_software_developer_interview.txt         0.075971         17
   software_quality_assurance_tester_interview.txt         0.075697         18
                 industrial_engineer_interview.txt         0.074455         19
             transportation_engineer_interview.txt         0.073798         20
               geotechnical_engineer_interview.txt         0.073270         21
                  petroleum_engineer_interview.txt         0.072946         22
            cybersecurity_specialist_interview.txt         0.072768         23
              manufacturing_engineer_interview.txt         0.072706         24
                           geologist_interview.txt         0.071766         25
                system_administrator_interview.txt         0.071548         26
                mobile_app_developer_interview.txt         0.070872         27
                        ai_professor_interview.txt         0.070534         28
                    speech_therapist_interview.txt         0.069856         29
                   chemical_engineer_interview.txt         0.069741         30
            water_resources_engineer_interview.txt         0.068781         31
                   financial_analyst_interview.txt         0.068774         32
                     mining_engineer_interview.txt         0.068508         33
                full_stack_developer_interview.txt         0.068194         34
                       meteorologist_interview.txt         0.067814         35
                  aerospace_engineer_interview.txt         0.067327         36
                      content_writer_interview.txt         0.066926         37
                 biomedical_engineer_interview.txt         0.066482         38
       business_intelligence_analyst_interview.txt         0.065863         39
               network_administrator_interview.txt         0.065381         40
                     cto_of_a_fintec_interview.txt         0.064433         41
                      game_developer_interview.txt         0.064239         42
                  materials_engineer_interview.txt         0.064050         43
                           biologist_interview.txt         0.063928         44
                 electrical_engineer_interview.txt         0.063851         45
                               nurse_interview.txt         0.063749         46
                 structural_engineer_interview.txt         0.063639         47
                        psychologist_interview.txt         0.063109         48
                     safety_engineer_interview.txt         0.063010         49
                          no_persona_interview.txt         0.062995         50
            quality_control_engineer_interview.txt         0.062598         51
                  physical_therapist_interview.txt         0.062485         52
                          pharmacist_interview.txt         0.062053         53
                     product_manager_interview.txt         0.061562         54
                         ux_designer_interview.txt         0.061506         55
                              doctor_interview.txt         0.061163         56
                         ai_ethicist_interview.txt         0.061144         57
                construction_manager_interview.txt         0.060500         58
              occupational_therapist_interview.txt         0.060188         59
               agricultural_engineer_interview.txt         0.059722         60
                  operations_manager_interview.txt         0.059526         61
              database_administrator_interview.txt         0.059382         62
     customer_service_representative_interview.txt         0.059300         63
                        travel_agent_interview.txt         0.059238         64
                      retail_manager_interview.txt         0.058977         65
                     marine_engineer_interview.txt         0.058884         66
         public_relations_specialist_interview.txt         0.058465         67
                             chemist_interview.txt         0.058456         68
                           architect_interview.txt         0.057710         69
                    business_analyst_interview.txt         0.057381         70
                    nuclear_engineer_interview.txt         0.057194         71
             human_resources_manager_interview.txt         0.056993         72
                      shop_assistant_interview.txt         0.056680         73
              procurement_specialist_interview.txt         0.056637         74
                       event_planner_interview.txt         0.056526         75
             environmental_scientist_interview.txt         0.056262         76
                   marketing_manager_interview.txt         0.055526         77
                   warehouse_manager_interview.txt         0.055360         78
                              waiter_interview.txt         0.052791         79
                supply_chain_manager_interview.txt         0.052773         80
               professor_of_classics_interview.txt         0.052707         81
