I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
       computer_vision_engineerFG1-5_interview.txt         0.095970          1
                     devops_engineer_interview.txt         0.094312          2
            computer_vision_engineer_interview.txt         0.092594          3
                devops_engineerFG1-5_interview.txt         0.089831          4
natural_language_processing_engineer_interview.txt         0.083207          5
            fire_protection_engineer_interview.txt         0.082703          6
            water_resources_engineer_interview.txt         0.080314          7
                    nuclear_engineer_interview.txt         0.077746          8
                         ai_ethicist_interview.txt         0.076850          9
                   backend_developer_interview.txt         0.074976         10
              environmental_engineer_interview.txt         0.073492         11
                      neuroscientist_interview.txt         0.073311         12
          ai_software_developerFG1-5_interview.txt         0.073309         13
                          astronomer_interview.txt         0.072729         14
              robotics_engineerFG1-5_interview.txt         0.072693         15
                           geologist_interview.txt         0.072553         16
               geotechnical_engineer_interview.txt         0.072246         17
                   robotics_engineer_interview.txt         0.071850         18
               ai_software_developer_interview.txt         0.071365         19
                      data_scientist_interview.txt         0.070660         20
                           architect_interview.txt         0.070527         21
                           biologist_interview.txt         0.070108         22
             transportation_engineer_interview.txt         0.069748         23
                 electrical_engineer_interview.txt         0.069620         24
                  aerospace_engineer_interview.txt         0.069118         25
                     marine_engineer_interview.txt         0.069018         26
              manufacturing_engineer_interview.txt         0.068524         27
                       data_engineer_interview.txt         0.068357         28
                      civil_engineer_interview.txt         0.068305         29
                 mechanical_engineer_interview.txt         0.068059         30
                     cloud_architect_interview.txt         0.067785         31
                 structural_engineer_interview.txt         0.067506         32
                   financial_analyst_interview.txt         0.066472         33
                 industrial_engineer_interview.txt         0.066141         34
                           physicist_interview.txt         0.065946         35
                 biomedical_engineer_interview.txt         0.065858         36
                      game_developer_interview.txt         0.065459         37
            cybersecurity_specialist_interview.txt         0.065172         38
                full_stack_developer_interview.txt         0.065112         39
                          geneticist_interview.txt         0.064992         40
                     product_manager_interview.txt         0.064946         41
           machine_learning_engineer_interview.txt         0.064876         42
                   chemical_engineer_interview.txt         0.064796         43
                      microbiologist_interview.txt         0.064265         44
                             chemist_interview.txt         0.064139         45
                     no_personaFG1-5_interview.txt         0.063886         46
                        ai_professor_interview.txt         0.063882         47
                          pharmacist_interview.txt         0.063838         48
                  materials_engineer_interview.txt         0.063691         49
