I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
            fire_protection_engineer_interview.txt         0.082703          1
            water_resources_engineer_interview.txt         0.080314          2
                    nuclear_engineer_interview.txt         0.077746          3
            computer_vision_engineer_interview.txt         0.077591          4
                   backend_developer_interview.txt         0.074976          5
              environmental_engineer_interview.txt         0.073492          6
                      neuroscientist_interview.txt         0.073311          7
                          astronomer_interview.txt         0.072729          8
              robotics_engineerFG1-5_interview.txt         0.072693          9
                           geologist_interview.txt         0.072553         10
               geotechnical_engineer_interview.txt         0.072246         11
                           biologist_interview.txt         0.070108         12
             transportation_engineer_interview.txt         0.069748         13
                  aerospace_engineer_interview.txt         0.069118         14
                     marine_engineer_interview.txt         0.069018         15
                   robotics_engineer_interview.txt         0.068885         16
              manufacturing_engineer_interview.txt         0.068524         17
                      civil_engineer_interview.txt         0.068305         18
                 mechanical_engineer_interview.txt         0.068059         19
                     cloud_architect_interview.txt         0.067785         20
                 structural_engineer_interview.txt         0.067506         21
                     devops_engineer_interview.txt         0.067309         22
                 industrial_engineer_interview.txt         0.066141         23
                           physicist_interview.txt         0.065946         24
                 biomedical_engineer_interview.txt         0.065858         25
                      game_developer_interview.txt         0.065459         26
            cybersecurity_specialist_interview.txt         0.065172         27
                full_stack_developer_interview.txt         0.065112         28
                          geneticist_interview.txt         0.064992         29
                     product_manager_interview.txt         0.064946         30
                   chemical_engineer_interview.txt         0.064796         31
                      microbiologist_interview.txt         0.064265         32
                             chemist_interview.txt         0.064139         33
                     no_personaFG1-5_interview.txt         0.063886         34
                          pharmacist_interview.txt         0.063838         35
                  materials_engineer_interview.txt         0.063691         36
              occupational_therapist_interview.txt         0.063598         37
                  petroleum_engineer_interview.txt         0.063261         38
                       meteorologist_interview.txt         0.062892         39
                    speech_therapist_interview.txt         0.062892         40
               agricultural_engineer_interview.txt         0.062778         41
                system_administrator_interview.txt         0.062316         42
              database_administrator_interview.txt         0.061255         43
                     mining_engineer_interview.txt         0.060518         44
             environmental_scientist_interview.txt         0.060252         45
                          no_persona_interview.txt         0.060112         46
                  frontend_developer_interview.txt         0.059578         47
                     safety_engineer_interview.txt         0.059154         48
                          it_manager_interview.txt         0.059027         49
