I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
            fire_protection_engineer_interview.txt         0.082703          1
                     devops_engineer_interview.txt         0.078140          2
            computer_vision_engineer_interview.txt         0.077591          3
              robotics_engineerFG1-5_interview.txt         0.072693          4
                   robotics_engineer_interview.txt         0.068885          5
                     cloud_architect_interview.txt         0.065218          6
                     no_personaFG1-5_interview.txt         0.063886          7
                  petroleum_engineer_interview.txt         0.059877          8
                full_stack_developer_interview.txt         0.059558          9
        environmental_health_officer_interview.txt         0.058363         10
              environmental_engineer_interview.txt         0.058179         11
                       data_engineer_interview.txt         0.058091         12
natural_language_processing_engineer_interview.txt         0.058075         13
                   chemical_engineer_interview.txt         0.055571         14
               network_administrator_interview.txt         0.055381         15
              manufacturing_engineer_interview.txt         0.055087         16
                      microbiologist_interview.txt         0.054628         17
                           physicist_interview.txt         0.054299         18
                     safety_engineer_interview.txt         0.054044         19
                          astronomer_interview.txt         0.053430         20
               ai_software_developer_interview.txt         0.053128         21
                     mining_engineer_interview.txt         0.053062         22
                    nuclear_engineer_interview.txt         0.052959         23
              content_writerFG96-100_interview.txt         0.052732         24
           machine_learning_engineer_interview.txt         0.052630         25
                          geneticist_interview.txt         0.052597         26
                 mechanical_engineer_interview.txt         0.052297         27
                           architect_interview.txt         0.051876         28
            water_resources_engineer_interview.txt         0.051864         29
                      game_developer_interview.txt         0.051657         30
                        ai_professor_interview.txt         0.051648         31
               geotechnical_engineer_interview.txt         0.051548         32
                         ai_ethicist_interview.txt         0.051535         33
                      data_scientist_interview.txt         0.050969         34
                       hotel_manager_interview.txt         0.050605         35
                   marketing_manager_interview.txt         0.050595         36
                           biologist_interview.txt         0.050590         37
                  aerospace_engineer_interview.txt         0.049631         38
                 structural_engineer_interview.txt         0.049451         39
                  materials_engineer_interview.txt         0.049357         40
                 biomedical_engineer_interview.txt         0.048664         41
                construction_manager_interview.txt         0.048649         42
                 industrial_engineer_interview.txt         0.048323         43
                  physical_therapist_interview.txt         0.048184         44
               event_plannerFG96-100_interview.txt         0.047780         45
              database_administrator_interview.txt         0.047627         46
                        psychologist_interview.txt         0.047388         47
             transportation_engineer_interview.txt         0.047131         48
                   backend_developer_interview.txt         0.046897         49
                        veterinarian_interview.txt         0.046865         50
                       meteorologist_interview.txt         0.046745         51
                 electrical_engineer_interview.txt         0.046539         52
              procurement_specialist_interview.txt         0.046376         53
              retail_managerFG96-100_interview.txt         0.046325         54
                          it_manager_interview.txt         0.046184         55
               logistics_coordinator_interview.txt         0.046168         56
                          no_persona_interview.txt         0.045906         57
                     product_manager_interview.txt         0.045533         58
                          police_man_interview.txt         0.045527         59
                      shop_assistant_interview.txt         0.045156         60
                      neuroscientist_interview.txt         0.045029         61
         public_relations_specialist_interview.txt         0.043079         62
                system_administrator_interview.txt         0.042639         63
                             barista_interview.txt         0.042235         64
                     marine_engineer_interview.txt         0.041767         65
                    speech_therapist_interview.txt         0.041457         66
                             dentist_interview.txt         0.041147         67
                social_media_manager_interview.txt         0.040699         68
   software_quality_assurance_tester_interview.txt         0.040662         69
                mobile_app_developer_interview.txt         0.040371         70
                   financial_analyst_interview.txt         0.040280         71
                supply_chain_manager_interview.txt         0.040177         72
                  operations_manager_interview.txt         0.040004         73
                     project_manager_interview.txt         0.039922         74
       business_intelligence_analyst_interview.txt         0.039458         75
                              doctor_interview.txt         0.039188         76
                      content_writer_interview.txt         0.039182         77
                      civil_engineer_interview.txt         0.039026         78
             environmental_scientist_interview.txt         0.039024         79
                          pharmacist_interview.txt         0.038946         80
               professor_of_classics_interview.txt         0.037970         81
                           geologist_interview.txt         0.037606         82
                        travel_agent_interview.txt         0.037587         83
            quality_control_engineer_interview.txt         0.037205         84
                   warehouse_manager_interview.txt         0.036982         85
             human_resources_manager_interview.txt         0.036819         86
     customer_service_representative_interview.txt         0.036508         87
                             chemist_interview.txt         0.036487         88
            cybersecurity_specialist_interview.txt         0.036402         89
                           bartender_interview.txt         0.036216         90
                       sales_manager_interview.txt         0.035418         91
                  frontend_developer_interview.txt         0.035242         92
              occupational_therapist_interview.txt         0.034497         93
               agricultural_engineer_interview.txt         0.034084         94
                    business_analyst_interview.txt         0.033968         95
                              waiter_interview.txt         0.033585         96
                      retail_manager_interview.txt         0.033433         97
        digital_marketing_specialist_interview.txt         0.033274         98
                     cto_of_a_fintec_interview.txt         0.032994         99
                        lorry_driver_interview.txt         0.032606        100
                       event_planner_interview.txt         0.031482        101
                               nurse_interview.txt         0.031019        102
                            gardener_interview.txt         0.029241        103
                    graphic_designer_interview.txt         0.029156        104
                         dog_groomer_interview.txt         0.027768        105
                                chef_interview.txt         0.026787        106
