I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
natural_language_processing_engineer_interview.txt         0.035349          1
            computer_vision_engineer_interview.txt         0.032225          2
                 electrical_engineer_interview.txt         0.030923          3
                       data_engineer_interview.txt         0.030276          4
                system_administrator_interview.txt         0.029605          5
               ai_software_developer_interview.txt         0.028734          6
                           physicist_interview.txt         0.028365          7
                   robotics_engineer_interview.txt         0.028245          8
                full_stack_developer_interview.txt         0.027825          9
                 structural_engineer_interview.txt         0.027446         10
           machine_learning_engineer_interview.txt         0.027003         11
                 biomedical_engineer_interview.txt         0.026941         12
                          it_manager_interview.txt         0.026767         13
                  petroleum_engineer_interview.txt         0.026737         14
                  aerospace_engineer_interview.txt         0.026513         15
                      data_scientist_interview.txt         0.026513         16
                     safety_engineer_interview.txt         0.026471         17
               geotechnical_engineer_interview.txt         0.026411         18
                           biologist_interview.txt         0.026119         19
            quality_control_engineer_interview.txt         0.025965         20
                        ai_professor_interview.txt         0.025606         21
                 mechanical_engineer_interview.txt         0.025567         22
                           geologist_interview.txt         0.025375         23
                     marine_engineer_interview.txt         0.025297         24
   software_quality_assurance_tester_interview.txt         0.025268         25
                             chemist_interview.txt         0.025193         26
            water_resources_engineer_interview.txt         0.025174         27
                   backend_developer_interview.txt         0.025152         28
                   chemical_engineer_interview.txt         0.025143         29
                   warehouse_manager_interview.txt         0.024575         30
                  materials_engineer_interview.txt         0.024455         31
       business_intelligence_analyst_interview.txt         0.024313         32
                 industrial_engineer_interview.txt         0.024056         33
              manufacturing_engineer_interview.txt         0.024055         34
                          astronomer_interview.txt         0.023900         35
                     devops_engineer_interview.txt         0.023726         36
             transportation_engineer_interview.txt         0.023225         37
                    nuclear_engineer_interview.txt         0.023108         38
                      microbiologist_interview.txt         0.022949         39
                          no_persona_interview.txt         0.022808         40
             environmental_scientist_interview.txt         0.022805         41
                construction_manager_interview.txt         0.022527         42
                     mining_engineer_interview.txt         0.022445         43
                        psychologist_interview.txt         0.022261         44
              database_administrator_interview.txt         0.022170         45
                      civil_engineer_interview.txt         0.022147         46
                          geneticist_interview.txt         0.022093         47
                   financial_analyst_interview.txt         0.021930         48
        digital_marketing_specialist_interview.txt         0.021840         49
                     project_manager_interview.txt         0.021807         50
     customer_service_representative_interview.txt         0.021672         51
                           architect_interview.txt         0.021588         52
