I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
            computer_vision_engineer_interview.txt         0.109262          1
                   robotics_engineer_interview.txt         0.100119          2
natural_language_processing_engineer_interview.txt         0.099722          3
                     devops_engineer_interview.txt         0.091350          4
               geotechnical_engineer_interview.txt         0.090667          5
                full_stack_developer_interview.txt         0.089626          6
                 industrial_engineer_interview.txt         0.080990          7
                 structural_engineer_interview.txt         0.080841          8
                    speech_therapist_interview.txt         0.080823          9
           machine_learning_engineer_interview.txt         0.080420         10
              manufacturing_engineer_interview.txt         0.080204         11
                       data_engineer_interview.txt         0.078486         12
               ai_software_developer_interview.txt         0.078086         13
                      data_scientist_interview.txt         0.077917         14
                      civil_engineer_interview.txt         0.075747         15
                      game_developer_interview.txt         0.075616         16
                     cloud_architect_interview.txt         0.075431         17
                          astronomer_interview.txt         0.074590         18
                          geneticist_interview.txt         0.073517         19
                  aerospace_engineer_interview.txt         0.073415         20
            water_resources_engineer_interview.txt         0.073359         21
                          it_manager_interview.txt         0.072497         22
                   backend_developer_interview.txt         0.072229         23
                           physicist_interview.txt         0.072092         24
                           architect_interview.txt         0.071587         25
                               nurse_interview.txt         0.070839         26
                mobile_app_developer_interview.txt         0.070392         27
             transportation_engineer_interview.txt         0.069954         28
            cybersecurity_specialist_interview.txt         0.068533         29
                   chemical_engineer_interview.txt         0.068468         30
                   financial_analyst_interview.txt         0.068144         31
                           biologist_interview.txt         0.067494         32
                     mining_engineer_interview.txt         0.067353         33
               network_administrator_interview.txt         0.067327         34
                       meteorologist_interview.txt         0.066643         35
                 electrical_engineer_interview.txt         0.066375         36
              environmental_engineer_interview.txt         0.066054         37
              procurement_specialist_interview.txt         0.065551         38
                     safety_engineer_interview.txt         0.065361         39
                     cto_of_a_fintec_interview.txt         0.065174         40
                      neuroscientist_interview.txt         0.065014         41
            fire_protection_engineer_interview.txt         0.064957         42
                          pharmacist_interview.txt         0.064941         43
                construction_manager_interview.txt         0.064810         44
              occupational_therapist_interview.txt         0.064798         45
                system_administrator_interview.txt         0.064594         46
                           geologist_interview.txt         0.064168         47
                        ai_professor_interview.txt         0.064133         48
                             chemist_interview.txt         0.064131         49
                         ai_ethicist_interview.txt         0.064127         50
                    nuclear_engineer_interview.txt         0.064116         51
                 mechanical_engineer_interview.txt         0.062759         52
                     marine_engineer_interview.txt         0.062261         53
                    business_analyst_interview.txt         0.062067         54
                      content_writer_interview.txt         0.061835         55
             human_resources_manager_interview.txt         0.060777         56
                         ux_designer_interview.txt         0.058425         57
         public_relations_specialist_interview.txt         0.058107         58
                        psychologist_interview.txt         0.058065         59
                       sales_manager_interview.txt         0.057034         60
                          no_persona_interview.txt         0.057018         61
            quality_control_engineer_interview.txt         0.056964         62
                   warehouse_manager_interview.txt         0.056802         63
                       event_planner_interview.txt         0.056380         64
                      microbiologist_interview.txt         0.056234         65
                  physical_therapist_interview.txt         0.056204         66
                 biomedical_engineer_interview.txt         0.056007         67
                  materials_engineer_interview.txt         0.055767         68
                        lorry_driver_interview.txt         0.055283         69
                              doctor_interview.txt         0.055157         70
                     project_manager_interview.txt         0.054606         71
                  petroleum_engineer_interview.txt         0.054500         72
   software_quality_assurance_tester_interview.txt         0.054077         73
     customer_service_representative_interview.txt         0.054030         74
                              waiter_interview.txt         0.053197         75
                     product_manager_interview.txt         0.053087         76
               agricultural_engineer_interview.txt         0.052901         77
                        travel_agent_interview.txt         0.052639         78
                      shop_assistant_interview.txt         0.052401         79
                           bartender_interview.txt         0.052238         80
                  frontend_developer_interview.txt         0.051979         81
             environmental_scientist_interview.txt         0.051864         82
       business_intelligence_analyst_interview.txt         0.051858         83
                            gardener_interview.txt         0.050682         84
                                chef_interview.txt         0.050089         85
               professor_of_classics_interview.txt         0.049699         86
               logistics_coordinator_interview.txt         0.049280         87
                social_media_manager_interview.txt         0.048560         88
                             barista_interview.txt         0.048223         89
                supply_chain_manager_interview.txt         0.047909         90
              database_administrator_interview.txt         0.047729         91
                        veterinarian_interview.txt         0.047476         92
                    graphic_designer_interview.txt         0.047181         93
                   marketing_manager_interview.txt         0.044584         94
                  operations_manager_interview.txt         0.044092         95
        digital_marketing_specialist_interview.txt         0.042648         96
                  restaurant_manager_interview.txt         0.041994         97
                      retail_manager_interview.txt         0.041802         98
                             dentist_interview.txt         0.040625         99
                       hotel_manager_interview.txt         0.040015        100

Maverick Information:
Maverick Interjection Probability: 0
Maverick Personas:


Idea Build-up Ranking:
                                          filename  idea_buildup_score_mean  Idea_Buildup_Rank
                 mechanical_engineer_interview.txt                 0.096439                  1
                          no_persona_interview.txt                 0.095621                  2
              database_administrator_interview.txt                 0.093485                  3
               logistics_coordinator_interview.txt                 0.091787                  4
                system_administrator_interview.txt                 0.090568                  5
                         ux_designer_interview.txt                 0.090441                  6
            cybersecurity_specialist_interview.txt                 0.089627                  7
                supply_chain_manager_interview.txt                 0.088316                  8
                  petroleum_engineer_interview.txt                 0.087692                  9
                      civil_engineer_interview.txt                 0.087005                 10
        digital_marketing_specialist_interview.txt                 0.086985                 11
                     cto_of_a_fintec_interview.txt                 0.086545                 12
                  operations_manager_interview.txt                 0.084851                 13
       business_intelligence_analyst_interview.txt                 0.084688                 14
              environmental_engineer_interview.txt                 0.083497                 15
                   backend_developer_interview.txt                 0.083185                 16
   software_quality_assurance_tester_interview.txt                 0.082265                 17
              manufacturing_engineer_interview.txt                 0.082173                 18
                       data_engineer_interview.txt                 0.082105                 19
                 electrical_engineer_interview.txt                 0.080731                 20
                          it_manager_interview.txt                 0.080664                 21
            fire_protection_engineer_interview.txt                 0.080474                 22
                     mining_engineer_interview.txt                 0.080464                 23
                  materials_engineer_interview.txt                 0.079573                 24
                 biomedical_engineer_interview.txt                 0.079400                 25
             transportation_engineer_interview.txt                 0.079369                 26
            quality_control_engineer_interview.txt                 0.079332                 27
                      data_scientist_interview.txt                 0.078744                 28
                     cloud_architect_interview.txt                 0.078591                 29
                   chemical_engineer_interview.txt                 0.078019                 30
                       meteorologist_interview.txt                 0.077985                 31
                           biologist_interview.txt                 0.077603                 32
                             chemist_interview.txt                 0.075912                 33
