I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
                     devops_engineer_interview.txt         0.094312          1
            computer_vision_engineer_interview.txt         0.092594          2
natural_language_processing_engineer_interview.txt         0.083207          3
            fire_protection_engineer_interview.txt         0.082703          4
            water_resources_engineer_interview.txt         0.080314          5
                    nuclear_engineer_interview.txt         0.077746          6
                         ai_ethicist_interview.txt         0.076850          7
                   backend_developer_interview.txt         0.074976          8
              environmental_engineer_interview.txt         0.073492          9
                      neuroscientist_interview.txt         0.073311         10
                          astronomer_interview.txt         0.072729         11
              robotics_engineerFG1-5_interview.txt         0.072693         12
                           geologist_interview.txt         0.072553         13
               geotechnical_engineer_interview.txt         0.072246         14
                   robotics_engineer_interview.txt         0.071850         15
               ai_software_developer_interview.txt         0.071365         16
                      data_scientist_interview.txt         0.070660         17
                           architect_interview.txt         0.070527         18
                           biologist_interview.txt         0.070108         19
             transportation_engineer_interview.txt         0.069748         20
                 electrical_engineer_interview.txt         0.069620         21
                  aerospace_engineer_interview.txt         0.069118         22
                     marine_engineer_interview.txt         0.069018         23
              manufacturing_engineer_interview.txt         0.068524         24
                       data_engineer_interview.txt         0.068357         25
                      civil_engineer_interview.txt         0.068305         26
                 mechanical_engineer_interview.txt         0.068059         27
                     cloud_architect_interview.txt         0.067785         28
                 structural_engineer_interview.txt         0.067506         29
                   financial_analyst_interview.txt         0.066472         30
                 industrial_engineer_interview.txt         0.066141         31
                           physicist_interview.txt         0.065946         32
                 biomedical_engineer_interview.txt         0.065858         33
                      game_developer_interview.txt         0.065459         34
            cybersecurity_specialist_interview.txt         0.065172         35
                full_stack_developer_interview.txt         0.065112         36
                          geneticist_interview.txt         0.064992         37
                     product_manager_interview.txt         0.064946         38
           machine_learning_engineer_interview.txt         0.064876         39
                   chemical_engineer_interview.txt         0.064796         40
                      microbiologist_interview.txt         0.064265         41
                             chemist_interview.txt         0.064139         42
                     no_personaFG1-5_interview.txt         0.063886         43
                        ai_professor_interview.txt         0.063882         44
                          pharmacist_interview.txt         0.063838         45
                  materials_engineer_interview.txt         0.063691         46
              occupational_therapist_interview.txt         0.063598         47
                  petroleum_engineer_interview.txt         0.063261         48
                       meteorologist_interview.txt         0.062892         49
                    speech_therapist_interview.txt         0.062892         50
               agricultural_engineer_interview.txt         0.062778         51
                system_administrator_interview.txt         0.062316         52
     customer_service_representative_interview.txt         0.061882         53
             human_resources_manager_interview.txt         0.061534         54
              database_administrator_interview.txt         0.061255         55
   software_quality_assurance_tester_interview.txt         0.060876         56
                     mining_engineer_interview.txt         0.060518         57
             environmental_scientist_interview.txt         0.060252         58
                          no_persona_interview.txt         0.060112         59
                  frontend_developer_interview.txt         0.059578         60
                     safety_engineer_interview.txt         0.059154         61
                          it_manager_interview.txt         0.059027         62
                     cto_of_a_fintec_interview.txt         0.058656         63
        environmental_health_officer_interview.txt         0.058363         64
               logistics_coordinator_interview.txt         0.057998         65
               professor_of_classics_interview.txt         0.057620         66
                construction_manager_interview.txt         0.057248         67
                        veterinarian_interview.txt         0.056331         68
                         ux_designer_interview.txt         0.056075         69
                              doctor_interview.txt         0.055929         70
       business_intelligence_analyst_interview.txt         0.055916         71
                   warehouse_manager_interview.txt         0.055185         72
                           bartender_interview.txt         0.054933         73
                mobile_app_developer_interview.txt         0.054771         74
                             barista_interview.txt         0.054466         75
                        travel_agent_interview.txt         0.054448         76
                               nurse_interview.txt         0.054431         77
                             dentist_interview.txt         0.053282         78
            quality_control_engineer_interview.txt         0.053027         79
              content_writerFG96-100_interview.txt         0.052732         80
                  restaurant_manager_interview.txt         0.052489         81
                     project_manager_interview.txt         0.051769         82
                    graphic_designer_interview.txt         0.051619         83
                            gardener_interview.txt         0.051482         84
                      retail_manager_interview.txt         0.051357         85
                        psychologist_interview.txt         0.051206         86
                              waiter_interview.txt         0.051000         87
              procurement_specialist_interview.txt         0.050940         88
                       hotel_manager_interview.txt         0.050605         89
                  physical_therapist_interview.txt         0.050547         90
                  operations_manager_interview.txt         0.050177         91
                                chef_interview.txt         0.049739         92
               event_plannerFG96-100_interview.txt         0.047780         93
                    business_analyst_interview.txt         0.047418         94
                       sales_manager_interview.txt         0.046950         95
                        lorry_driver_interview.txt         0.046948         96
              retail_managerFG96-100_interview.txt         0.046325         97
               network_administrator_interview.txt         0.046008         98
                          police_man_interview.txt         0.045527         99
         public_relations_specialist_interview.txt         0.044083        100
