I2S Rankings

Tech Score Ranking:
                                          filename  tech_score_mean  Tech_Rank
natural_language_processing_engineer_interview.txt         0.035183          1
                       data_engineer_interview.txt         0.034874          2
               ai_software_developer_interview.txt         0.034416          3
            computer_vision_engineer_interview.txt         0.032828          4
                          astronomer_interview.txt         0.032126          5
                   backend_developer_interview.txt         0.031081          6
                        ai_professor_interview.txt         0.030596          7
                     cto_of_a_fintec_interview.txt         0.030188          8
                    nuclear_engineer_interview.txt         0.029217          9
                 industrial_engineer_interview.txt         0.028631         10
                           geologist_interview.txt         0.028408         11
                system_administrator_interview.txt         0.027979         12
                 biomedical_engineer_interview.txt         0.027935         13
              database_administrator_interview.txt         0.027748         14
                     cloud_architect_interview.txt         0.027646         15
                full_stack_developer_interview.txt         0.027296         16
                      civil_engineer_interview.txt         0.026568         17
                  aerospace_engineer_interview.txt         0.026565         18
           machine_learning_engineer_interview.txt         0.026113         19
                  materials_engineer_interview.txt         0.025873         20
                supply_chain_manager_interview.txt         0.025555         21
                     safety_engineer_interview.txt         0.025470         22
                     devops_engineer_interview.txt         0.025375         23
                          geneticist_interview.txt         0.025276         24
                              doctor_interview.txt         0.025215         25
                          it_manager_interview.txt         0.025097         26
               geotechnical_engineer_interview.txt         0.024924         27
               agricultural_engineer_interview.txt         0.024875         28
                       meteorologist_interview.txt         0.024786         29
                           physicist_interview.txt         0.024714         30
             transportation_engineer_interview.txt         0.024618         31
            water_resources_engineer_interview.txt         0.023888         32
             environmental_scientist_interview.txt         0.023741         33
                      data_scientist_interview.txt         0.023648         34
                 electrical_engineer_interview.txt         0.023503         35
                   robotics_engineer_interview.txt         0.023472         36
                 mechanical_engineer_interview.txt         0.023367         37
                     mining_engineer_interview.txt         0.023056         38
                construction_manager_interview.txt         0.022897         39
                   financial_analyst_interview.txt         0.022749         40
              manufacturing_engineer_interview.txt         0.022546         41
                     marine_engineer_interview.txt         0.022458         42
                             chemist_interview.txt         0.022176         43
              procurement_specialist_interview.txt         0.022027         44
               logistics_coordinator_interview.txt         0.021964         45
                      game_developer_interview.txt         0.021945         46
                           biologist_interview.txt         0.021879         47
                             dentist_interview.txt         0.021784         48
                   warehouse_manager_interview.txt         0.021588         49
   software_quality_assurance_tester_interview.txt         0.021549         50
                       event_planner_interview.txt         0.021387         51
                        travel_agent_interview.txt         0.021350         52
                  petroleum_engineer_interview.txt         0.021322         53
                      shop_assistant_interview.txt         0.021173         54
       business_intelligence_analyst_interview.txt         0.021128         55
                           architect_interview.txt         0.021097         56
                 structural_engineer_interview.txt         0.020994         57
            quality_control_engineer_interview.txt         0.020908         58
            fire_protection_engineer_interview.txt         0.020873         59
                      microbiologist_interview.txt         0.020610         60
               network_administrator_interview.txt         0.020556         61
                  physical_therapist_interview.txt         0.020505         62
                   chemical_engineer_interview.txt         0.020483         63
              environmental_engineer_interview.txt         0.020142         64
              occupational_therapist_interview.txt         0.019888         65
                       hotel_manager_interview.txt         0.019669         66
                mobile_app_developer_interview.txt         0.019295         67
            cybersecurity_specialist_interview.txt         0.019190         68
                      neuroscientist_interview.txt         0.019160         69
                    speech_therapist_interview.txt         0.018985         70
         public_relations_specialist_interview.txt         0.018802         71
                       sales_manager_interview.txt         0.018532         72
                          pharmacist_interview.txt         0.018431         73
                  operations_manager_interview.txt         0.018407         74
                        psychologist_interview.txt         0.018158         75
                         ai_ethicist_interview.txt         0.018047         76
                    business_analyst_interview.txt         0.017987         77
                     project_manager_interview.txt         0.017945         78
                      retail_manager_interview.txt         0.017804         79
                        lorry_driver_interview.txt         0.017764         80
               professor_of_classics_interview.txt         0.017608         81
                             barista_interview.txt         0.017595         82
                           bartender_interview.txt         0.017587         83
                      content_writer_interview.txt         0.017536         84
